GID_2,GID_0,COUNTRY,GID_1,NAME_1,NL_NAME_1,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,light_mean
CHN.13.15_1,CHN,China,CHN.13_1,Hubei,湖北,Xiantao,Xiāntáo,仙桃市,Dìjíshì,Prefecture City,NA,NA,0.881026296036112
CHN.13.16_1,CHN,China,CHN.13_1,Hubei,湖北,Xiaogan,Xiàogǎn,孝感市,Dìjíshì,Prefecture City,NA,NA,0.744507641213446
CHN.13.17_1,CHN,China,CHN.13_1,Hubei,湖北,Yichang,Yíchāng,宜昌市,Dìjíshì,Prefecture City,NA,NA,0.4222536357845
CHN.14.1_1,CHN,China,CHN.14_1,Hunan,湖南,Changde,Chángdé,常德市|常德市,Dìjíshì,Prefecture City,NA,NA,0.423007696790992
CHN.14.2_1,CHN,China,CHN.14_1,Hunan,湖南,Changsha,Chángshā,长沙市|長沙市,Dìjíshì,Prefecture City,NA,NA,2.79826367460729
CHN.14.3_1,CHN,China,CHN.14_1,Hunan,湖南,Chenzhou,Chēnzhōu,郴州市|郴州市,Dìjíshì,Prefecture City,NA,NA,0.230648574611401
CHN.14.4_1,CHN,China,CHN.14_1,Hunan,湖南,Hengyang,Héngyáng,衡阳市|衡陽市,Dìjíshì,Prefecture City,NA,NA,0.36848817364325
CHN.14.5_1,CHN,China,CHN.14_1,Hunan,湖南,Huaihua,Huáihuà,怀化市|懷化市,Dìjíshì,Prefecture City,NA,NA,0.166951545372337
CHN.14.6_1,CHN,China,CHN.14_1,Hunan,湖南,Loudi,Lóudǐ,娄底市|婁底市,Dìjíshì,Prefecture City,NA,NA,0.512228706114709
CHN.14.7_1,CHN,China,CHN.14_1,Hunan,湖南,Shaoyang,Shàoyáng,邵阳市|邵陽市,Dìjíshì,Prefecture City,NA,NA,0.23757431092091
CHN.14.8_1,CHN,China,CHN.14_1,Hunan,湖南,Xiangtan,Xiāngtán,湘潭市|湘潭市,Dìjíshì,Prefecture City,NA,NA,1.13268627528645
CHN.14.9_1,CHN,China,CHN.14_1,Hunan,湖南,Xiangxi Tujia and Miao,Xiāngxī Tǔjiāzú|Miáozú,湘西土家族苗族自治州|湘西土家族苗族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.198239090078772
CHN.14.10_1,CHN,China,CHN.14_1,Hunan,湖南,Yiyang,Yìyáng,益阳市|益陽市,Dìjíshì,Prefecture City,NA,NA,0.275181740113005
CHN.14.11_1,CHN,China,CHN.14_1,Hunan,湖南,Yongzhou,Yǒngzhōu,永州市|永州市,Dìjíshì,Prefecture City,NA,NA,0.26828355425045
CHN.14.12_1,CHN,China,CHN.14_1,Hunan,湖南,Yueyang,Yuèyáng,岳阳市|岳陽市,Dìjíshì,Prefecture City,NA,NA,0.4893752277604
CHN.14.13_1,CHN,China,CHN.14_1,Hunan,湖南,Zhangjiajie,Zhāngjiājiè,张家界市|張家界市,Dìjíshì,Prefecture City,NA,NA,0.169202622974241
CHN.14.14_1,CHN,China,CHN.14_1,Hunan,湖南,Zhuzhou,Zhūzhōu,株洲市|株洲市,Dìjíshì,Prefecture City,NA,NA,0.601432409513767
CHN.15.1_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Changzhou,Chángzhōu,常州市,Dìjíshì,Prefecture City,NA,NA,6.85580796616809
CHN.15.2_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Huai'an,Huái'ān,淮安市,Dìjíshì,Prefecture City,NA,NA,1.7602688750613
CHN.15.3_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Lianyungang,Liányúngǎng,连云港市,Dìjíshì,Prefecture City,NA,NA,2.32076077464971
CHN.15.4_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Nanjing,Nánjīng,南京市,Dìjíshì,Prefecture City,NA,NA,7.56156423806716
CHN.15.5_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Nantong,Nántōng,南通市,Dìjíshì,Prefecture City,NA,NA,4.25819750778293
CHN.15.6_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Suqian,Sùqiān,宿迁市,Dìjíshì,Prefecture City,NA,NA,1.85896849307266
CHN.15.7_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Suzhou,Sūzhōu,苏州市,Dìjíshì,Prefecture City,NA,NA,11.6627500725022
CHN.15.8_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Taizhou,Tàizhōu,泰州市,Dìjíshì,Prefecture City,NA,NA,3.94910467037508
CHN.15.9_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Wuxi,Wúxī,无锡市,Dìjíshì,Prefecture City,NA,NA,9.13943015259333
CHN.15.10_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Xuzhou,Xúzhōu,徐州市,Dìjíshì,Prefecture City,NA,NA,2.42161067120869
CHN.15.11_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Yancheng,Yánchéng,盐城市,Dìjíshì,Prefecture City,NA,NA,1.93842724731283
CHN.15.12_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Yangzhou,Yángzhōu,扬州市,Dìjíshì,Prefecture City,NA,NA,3.35886200794362
CHN.15.13_1,CHN,China,CHN.15_1,Jiangsu,江蘇|江苏,Zhenjiang,Zhènjiāng,镇江市,Dìjíshì,Prefecture City,NA,NA,4.84136861576604
CHN.16.1_1,CHN,China,CHN.16_1,Jiangxi,江西,Fuzhou,Fǔzhōu,抚州市,Dìjíshì,Prefecture City,NA,NA,0.328470359413247
CHN.16.2_1,CHN,China,CHN.16_1,Jiangxi,江西,Ganzhou,Gànzhōu,赣州市,Dìjíshì,Prefecture City,NA,NA,0.415938651498691
CHN.16.3_1,CHN,China,CHN.16_1,Jiangxi,江西,Ji'an,Jí'ān,吉安市,Dìjíshì,Prefecture City,NA,NA,0.233906586304627
CHN.16.4_1,CHN,China,CHN.16_1,Jiangxi,江西,Jingdezhen,Jǐngdézhèn,景德镇市,Dìjíshì,Prefecture City,NA,NA,0.897410565000532
CHN.16.5_1,CHN,China,CHN.16_1,Jiangxi,江西,Jiujiang,Jiǔjiāng,九江市,Dìjíshì,Prefecture City,NA,NA,0.563132318439815
CHN.16.6_1,CHN,China,CHN.16_1,Jiangxi,江西,Nanchang,Nánchāng,南昌市,Dìjíshì,Prefecture City,NA,NA,2.89988774861504
CHN.16.7_1,CHN,China,CHN.16_1,Jiangxi,江西,Pingxiang,Píngxiāng,萍乡市,Dìjíshì,Prefecture City,NA,NA,0.531698074309583
CHN.16.8_1,CHN,China,CHN.16_1,Jiangxi,江西,Shangrao,Shàngráo,上饶市,Dìjíshì,Prefecture City,NA,NA,0.390029857862198
CHN.16.9_1,CHN,China,CHN.16_1,Jiangxi,江西,Xinyu,Xīnyú,新余市,Dìjíshì,Prefecture City,NA,NA,0.707843589207604
CHN.16.10_1,CHN,China,CHN.16_1,Jiangxi,江西,Yichun,Yíchūn,宜春市,Dìjíshì,Prefecture City,NA,NA,0.526655047006492
CHN.16.11_1,CHN,China,CHN.16_1,Jiangxi,江西,Yingtan,Yīngtán,鹰潭市,Dìjíshì,Prefecture City,NA,NA,0.652303439416328
CHN.17.1_1,CHN,China,CHN.17_1,Jilin,吉林,Baicheng,Báichéng,白城市,Dìjíshì,Prefecture City,NA,NA,0.184728815619576
CHN.17.2_1,CHN,China,CHN.17_1,Jilin,吉林,Baishan,Báishān,白山市,Dìjíshì,Prefecture City,NA,NA,0.121289503353084
CHN.17.3_1,CHN,China,CHN.17_1,Jilin,吉林,Changchun,Chángchūn,长春市,Dìjíshì,Prefecture City,NA,NA,2.10926501223919
CHN.17.4_1,CHN,China,CHN.17_1,Jilin,吉林,Jilin,Jílín,吉林市,Dìjíshì,Prefecture City,NA,NA,0.362876067679006
CHN.17.5_1,CHN,China,CHN.17_1,Jilin,吉林,Liaoyuan,Liáoyuán,辽源市,Dìjíshì,Prefecture City,NA,NA,0.618616267977267
CHN.17.6_1,CHN,China,CHN.17_1,Jilin,吉林,Siping,Sìpíng,四平市,Dìjíshì,Prefecture City,NA,NA,0.567768421140449
CHN.17.7_1,CHN,China,CHN.17_1,Jilin,吉林,Songyuan,Sōngyuán,松原市,Dìjíshì,Prefecture City,NA,NA,0.337061629662769
CHN.17.8_1,CHN,China,CHN.17_1,Jilin,吉林,Tonghua,Tōnghuà,通化市,Dìjíshì,Prefecture City,NA,NA,0.360761181020146
CHN.17.9_1,CHN,China,CHN.17_1,Jilin,吉林,Yanbian Korean,Yánbiān Cháoxiǎnzú,延边朝鲜族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.138934739189999
CHN.18.1_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Anshan,Ānshān,鞍山市,Dìjíshì,Prefecture City,NA,NA,1.18087167266484
CHN.18.2_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Benxi,Běnxī,本溪市,Dìjíshì,Prefecture City,NA,NA,0.507875662803148
CHN.18.3_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Chaoyang,Cháoyáng,朝阳市,Dìjíshì,Prefecture City,NA,NA,0.357709870123474
CHN.18.4_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Dalian,Dàlián,大连市,Dìjíshì,Prefecture City,NA,NA,1.95406601566869
CHN.18.5_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Dandong,Dāndōng,丹东市,Dìjíshì,Prefecture City,NA,NA,0.359207960650019
CHN.18.6_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Fushun,Fǔshùn,抚顺市,Dìjíshì,Prefecture City,NA,NA,0.513844002202047
CHN.18.7_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Fuxin,Fùxīn,阜新市,Dìjíshì,Prefecture City,NA,NA,0.420650973551467
CHN.18.8_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Huludao,Húludǎo,葫芦岛市,Dìjíshì,Prefecture City,NA,NA,0.615775267927213
CHN.18.9_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Jinzhou,Jǐnzhōu,锦州市,Dìjíshì,Prefecture City,NA,NA,0.781924146709136
CHN.18.10_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Liaoyang,Liáoyáng,辽阳市,Dìjíshì,Prefecture City,NA,NA,1.64961920378858
CHN.18.11_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Panjin,Pánjǐn,盘锦市,Dìjíshì,Prefecture City,NA,NA,2.45557540603194
CHN.18.12_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Shenyang,Shěnyáng,沈阳市,Dìjíshì,Prefecture City,NA,NA,2.85364907220551
CHN.18.13_1,CHN,China,CHN.18_1,Liaoning,遼寧|辽宁,Tieling,Tiělǐng,铁岭市,Dìjíshì,Prefecture City,NA,NA,0.852728797254833
MAC.1_1,CHN,China,CHN.MAC,Macau,NA,Ilhas,NA,NA,Concelho|Distrito,District,NA,MO.IL,79.4769775161037
MAC.2_1,CHN,China,CHN.MAC,Macau,NA,Macau,NA,NA,Concelho|Distrito,District,NA,MO.MA,125.371134527798
CHN.19.1_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Alxa,Ālāshàn,阿拉善盟,Méng,League,NA,NA,0.0154158049531356
CHN.19.2_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Baotou,Bāotóu,包头市,Dìjíshì,Prefecture City,NA,NA,0.435602487738572
CHN.19.3_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Baynnur,Bāyànnào'ěr,巴彦淖尔市,Dìjíshì,Prefecture City,NA,NA,0.0733168575565648
CHN.19.4_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Chifeng,Chìfēng,赤峰市,Dìjíshì,Prefecture City,NA,NA,0.161085694624692
CHN.19.5_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Hohhot,Hūhéhàotè,呼和浩特市,Dìjíshì,Prefecture City,NA,NA,0.938398574136373
CHN.19.6_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Hulunbuir,Hūlúnbèi'ěr,呼伦贝尔市,Dìjíshì,Prefecture City,NA,NA,0.0224045785974904
CHN.19.7_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Ordos,È'ěrduōsī,鄂尔多斯市,Dìjíshì,Prefecture City,NA,NA,0.236333122150723
CHN.19.8_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Tongliao,Tōngliáo,通辽市,Dìjíshì,Prefecture City,NA,NA,0.170377506388106
CHN.19.9_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Ulaan Chab,Wūlánchábù,乌兰察布市,Dìjíshì,Prefecture City,NA,NA,0.12096709783315
CHN.19.10_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Wuhai,Wūhǎi,乌海市,Dìjíshì,Prefecture City,NA,NA,2.63903037725083
CHN.19.11_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Xilin Gol,Xīlínguōlè,锡林郭勒盟,Méng,League,NA,NA,0.0286286801470626
CHN.19.12_1,CHN,China,CHN.19_1,Nei Mongol,內蒙古自治區|内蒙古自治区,Xing'an,Xīng'ān,兴安盟,Méng,League,NA,NA,0.077396646838383
CHN.20.1_1,CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,Guyuan,Gùyuán,固原市,Dìjíshì,Prefecture City,NA,NA,0.333969266902252
CHN.20.2_1,CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,Shizuishan,Shízuǐshān,石嘴山市,Dìjíshì,Prefecture City,NA,NA,1.06618714394025
CHN.20.3_1,CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,Wuzhong,Wúzhōng,吴忠市,Dìjíshì,Prefecture City,NA,NA,0.444721652526806
CHN.20.4_1,CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,Yinchuan,Yínchuān,银川市,Dìjíshì,Prefecture City,NA,NA,2.77889231296265
CHN.20.5_1,CHN,China,CHN.20_1,Ningxia Hui,寧夏回族自治區|宁夏回族自治区,Zhongwei,Zhōngwèi,中卫市,Dìjíshì,Prefecture City,NA,NA,0.347111527454657
CHN.21.1_1,CHN,China,CHN.21_1,Qinghai,青海,Golog Tibetan,Guǒluò Zàngzú,果洛藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.00963149259712402
CHN.21.2_1,CHN,China,CHN.21_1,Qinghai,青海,Gyêgu Tibetan,Yùshù Zàngzú,玉树藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.00391277019689189
CHN.21.3_1,CHN,China,CHN.21_1,Qinghai,青海,Haibei Tibetan,Hǎiběi Zàngzú,海北藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0226158043290089
CHN.21.4_1,CHN,China,CHN.21_1,Qinghai,青海,Haidong,Hǎidōng,海东地区,Dìqu,Prefecture,NA,NA,0.455672277816174
CHN.21.5_1,CHN,China,CHN.21_1,Qinghai,青海,Hainan Tibetan,Hǎinán Zàngzú,海南藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0349414729179239
CHN.21.6_1,CHN,China,CHN.21_1,Qinghai,青海,Haixi Mongol and Tibetan,Hǎixī Měnggǔzú Zàngzú,海西蒙古族藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0264963059943828
CHN.21.7_1,CHN,China,CHN.21_1,Qinghai,青海,Huangnan Tibetan,Huángnán Zàngzú,黄南藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0514409737247437
CHN.21.8_1,CHN,China,CHN.21_1,Qinghai,青海,Xining,Xīníng,西宁市,Dìjíshì,Prefecture City,NA,NA,1.25163001818093
CHN.22.1_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Ankang,Ānkāng,安康市,Dìjíshì,Prefecture City,NA,NA,0.150377613602442
CHN.22.2_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Baoji,Bǎojī,宝鸡市,Dìjíshì,Prefecture City,NA,NA,0.428888309223459
CHN.22.3_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Hanzhong,Hànzhōng,汉中市,Dìjíshì,Prefecture City,NA,NA,0.247634661445691
CHN.22.4_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Shangluo,Shāngluò,商洛市,Dìjíshì,Prefecture City,NA,NA,0.0982797434961907
CHN.22.5_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Tongchuan,Tóngchuān,铜川市,Dìjíshì,Prefecture City,NA,NA,0.362128146934939
CHN.22.6_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Weinan,Wèinán,渭南市,Dìjíshì,Prefecture City,NA,NA,0.784878009460958
CHN.22.7_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Xi'an,Xī'ān,西安市,Dìjíshì,Prefecture City,NA,NA,4.62753458921108
CHN.22.8_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Xianyang,Xiányáng,咸阳市,Dìjíshì,Prefecture City,NA,NA,1.68204720619225
CHN.22.9_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Yan'an,Yán'ān,延安市,Dìjíshì,Prefecture City,NA,NA,0.371166454380099
CHN.22.10_1,CHN,China,CHN.22_1,Shaanxi,陝西|陕西,Yulin,Yúlín,榆林市,Dìjíshì,Prefecture City,NA,NA,0.712734210946297
CHN.23.1_1,CHN,China,CHN.23_1,Shandong,山東|山东,Binzhou,Bīnzhōu,滨州,Dìqu,Prefecture,NA,NA,1.74031798062468
CHN.23.2_1,CHN,China,CHN.23_1,Shandong,山東|山东,Dezhou,Dézhōu,德州市,Dìjíshì,Prefecture City,NA,NA,1.41611603344636
CHN.23.3_1,CHN,China,CHN.23_1,Shandong,山東|山东,Dongying,Dōngyíng,东营市,Dìjíshì,Prefecture City,NA,NA,2.34601081660732
CHN.23.4_1,CHN,China,CHN.23_1,Shandong,山東|山东,Heze,Hézé,菏泽市,Dìjíshì,Prefecture City,NA,NA,1.69636832219919
CHN.23.5_1,CHN,China,CHN.23_1,Shandong,山東|山东,Jinan,Jǐnán,济南市,Dìjíshì,Prefecture City,NA,NA,3.73538324333069
CHN.23.6_1,CHN,China,CHN.23_1,Shandong,山東|山东,Jining,Jǐníng,济宁市,Dìjíshì,Prefecture City,NA,NA,1.98491254369384
CHN.23.7_1,CHN,China,CHN.23_1,Shandong,山東|山东,Laiwu,Láiwú,莱芜市,Dìjíshì,Prefecture City,NA,NA,1.74350351262325
CHN.23.8_1,CHN,China,CHN.23_1,Shandong,山東|山东,Liaocheng,Liáochéng,聊城市,Dìjíshì,Prefecture City,NA,NA,1.70280428153794
CHN.23.9_1,CHN,China,CHN.23_1,Shandong,山東|山东,Linyi,Línyí,临沂市,Dìjíshì,Prefecture City,NA,NA,1.90279722593914
CHN.23.10_1,CHN,China,CHN.23_1,Shandong,山東|山东,Qingdao,Qīngdǎo,青岛市,Dìjíshì,Prefecture City,NA,NA,4.04261879873632
CHN.23.11_1,CHN,China,CHN.23_1,Shandong,山東|山东,Rizhao,Rìzhào,日照市,Dìjíshì,Prefecture City,NA,NA,1.76310572973316
CHN.23.12_1,CHN,China,CHN.23_1,Shandong,山東|山东,Tai'an,Tài'ān,泰安市,Dìjíshì,Prefecture City,NA,NA,1.88538350870407
CHN.23.13_1,CHN,China,CHN.23_1,Shandong,山東|山东,Weifang,Wéifāng,潍坊市,Dìjíshì,Prefecture City,NA,NA,2.17513635703503
CHN.23.14_1,CHN,China,CHN.23_1,Shandong,山東|山东,Weihai,Wēihǎi,威海市,Dìjíshì,Prefecture City,NA,NA,2.25994738974989
CHN.23.15_1,CHN,China,CHN.23_1,Shandong,山東|山东,Yantai,Yāntái,烟台市,Dìjíshì,Prefecture City,NA,NA,1.92391577793535
CHN.23.16_1,CHN,China,CHN.23_1,Shandong,山東|山东,Zaozhuang,Zǎozhuāng,枣庄市,Dìjíshì,Prefecture City,NA,NA,1.85624757093665
CHN.23.17_1,CHN,China,CHN.23_1,Shandong,山東|山东,Zibo,Zībó,淄博市,Dìjíshì,Prefecture City,NA,NA,2.94458450852702
CHN.24.1_1,CHN,China,CHN.24_1,Shanghai,上海|上海,Shanghai,Shànghǎi,上海|上海,Zhíxiáshì,Municipality,NA,NA,16.5711944285211
CHN.25.1_1,CHN,China,CHN.25_1,Shanxi,山西,Changzhi,Chángzhì,长治市,Dìjíshì,Prefecture City,NA,NA,0.952946082551697
CHN.25.2_1,CHN,China,CHN.25_1,Shanxi,山西,Datong,Dàtóng,大同市,Dìjíshì,Prefecture City,NA,NA,1.03828482372111
CHN.25.3_1,CHN,China,CHN.25_1,Shanxi,山西,Jincheng,Jìnchéng,晋城市,Dìjíshì,Prefecture City,NA,NA,0.867048623225671
CHN.25.4_1,CHN,China,CHN.25_1,Shanxi,山西,Jinzhong,Jìnzhōng,晋中市,Dìjíshì,Prefecture City,NA,NA,0.859169415974605
CHN.25.5_1,CHN,China,CHN.25_1,Shanxi,山西,Linfen,Línfén,临汾市,Dìjíshì,Prefecture City,NA,NA,0.513571494160324
CHN.25.6_1,CHN,China,CHN.25_1,Shanxi,山西,Luliang,Lǚlíang,吕梁市,Dìjíshì,Prefecture City,NA,NA,0.520170330179529
CHN.25.7_1,CHN,China,CHN.25_1,Shanxi,山西,Shuozhou,Shuòzhōu,朔州市,Dìjíshì,Prefecture City,NA,NA,0.850490602705574
CHN.25.8_1,CHN,China,CHN.25_1,Shanxi,山西,Taiyuan,Tàiyuán,太原市,Dìjíshì,Prefecture City,NA,NA,4.32342006261702
CHN.25.9_1,CHN,China,CHN.25_1,Shanxi,山西,Xinzhou,Xīnzhōu,忻州市,Dìjíshì,Prefecture City,NA,NA,0.374120028646211
CHN.25.10_1,CHN,China,CHN.25_1,Shanxi,山西,Yangquan,Yángquán,阳泉市,Dìjíshì,Prefecture City,NA,NA,0.841419099724284
CHN.25.11_1,CHN,China,CHN.25_1,Shanxi,山西,Yuncheng,Yùnchéng,运城县,Dìjíshì,Prefecture City,NA,NA,0.726956525632706
CHN.26.1_1,CHN,China,CHN.26_1,Sichuan,四川,Bazhong,Bāzhōng,巴中市,Dìjíshì,Prefecture City,NA,NA,0.175853657283278
CHN.26.2_1,CHN,China,CHN.26_1,Sichuan,四川,Chengdu,Chéngdū,成都市,Dìjíshì,Prefecture City,NA,NA,5.92434490172858
CHN.26.3_1,CHN,China,CHN.26_1,Sichuan,四川,Dazhou,Dázhōu,达州市,Dìjíshì,Prefecture City,NA,NA,0.365703279674884
CHN.26.4_1,CHN,China,CHN.26_1,Sichuan,四川,Deyang,Déyáng,德阳市,Dìjíshì,Prefecture City,NA,NA,1.37767001242409
CHN.26.5_1,CHN,China,CHN.26_1,Sichuan,四川,Garzê Tibetan,Gānzī Zàngzú,甘孜藏族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0339734491165465
CHN.26.6_1,CHN,China,CHN.26_1,Sichuan,四川,Guang'an,Guǎng'ān,广安市,Dìjíshì,Prefecture City,NA,NA,0.694780600062801
CHN.26.7_1,CHN,China,CHN.26_1,Sichuan,四川,Guangyuan,Guǎngyuán,广元市,Dìjíshì,Prefecture City,NA,NA,0.188689183791732
CHN.26.8_1,CHN,China,CHN.26_1,Sichuan,四川,Leshan,Lèshān,乐山市,Dìjíshì,Prefecture City,NA,NA,0.384686437110444
CHN.26.9_1,CHN,China,CHN.26_1,Sichuan,四川,Liangshan Yi,Liángshān Yízú,凉山彝族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.128328841498636
CHN.26.10_1,CHN,China,CHN.26_1,Sichuan,四川,Luzhou,Lúzhōu,泸州市,Dìjíshì,Prefecture City,NA,NA,0.404959078169717
CHN.26.11_1,CHN,China,CHN.26_1,Sichuan,四川,Meishan,Méishān,眉山市,Dìjíshì,Prefecture City,NA,NA,0.855672569907099
CHN.26.12_1,CHN,China,CHN.26_1,Sichuan,四川,Mianyang,Míanyáng,绵阳市,Dìjíshì,Prefecture City,NA,NA,0.474477264127806
CHN.26.13_1,CHN,China,CHN.26_1,Sichuan,四川,Nanchong,Nánchōng,南充市,Dìjíshì,Prefecture City,NA,NA,0.878511095033869
CHN.26.15_1,CHN,China,CHN.26_1,Sichuan,四川,Neijiang,Nèijiāng,内江市,Dìjíshì,Prefecture City,NA,NA,1.1929817887577
CHN.26.14_1,CHN,China,CHN.26_1,Sichuan,四川,Neijiang]],Nèijiāng,内江市,Dìjíshì,Prefecture City,NA,NA,0.591920045493681
CHN.26.16_1,CHN,China,CHN.26_1,Sichuan,四川,Ngawa Tibetan and Qiang,Ābà Zàngzú|Qiāngzú,阿坝藏族羌族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0530753128576335
CHN.26.17_1,CHN,China,CHN.26_1,Sichuan,四川,Panzhihua,Pānzhīhuā,攀枝花市,Dìjíshì,Prefecture City,NA,NA,0.518371376245266
CHN.26.18_1,CHN,China,CHN.26_1,Sichuan,四川,Suining,Sùiníng,遂宁市,Dìjíshì,Prefecture City,NA,NA,1.00997542654659
CHN.26.19_1,CHN,China,CHN.26_1,Sichuan,四川,Ya'an,Yǎ'ān,雅安市,Dìjíshì,Prefecture City,NA,NA,0.201379848589107
CHN.26.20_1,CHN,China,CHN.26_1,Sichuan,四川,Yibin,Yíbīn,宜宾市,Dìjíshì,Prefecture City,NA,NA,0.58141462011623
CHN.26.21_1,CHN,China,CHN.26_1,Sichuan,四川,Zigong,Zìgòng,自贡市,Dìjíshì,Prefecture City,NA,NA,0.728919519820073
CHN.26.22_1,CHN,China,CHN.26_1,Sichuan,四川,Ziyang,Zīyáng,资阳市,Dìjíshì,Prefecture City,NA,NA,0.952161042243357
CHN.27.1_1,CHN,China,CHN.27_1,Tianjin,天津|天津,Tianjin,Tiānjīn,天津|天津,Zhíxiáshì,Municipality,NA,NA,7.02585897497026
CHN.28.1_1,CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,Aksu,Ākèsū,阿克苏地区,Dìqu,Prefecture,NA,NA,0.238632000765127
CHN.28.2_1,CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,Altay,Ālètài,阿勒泰地区,Dìqu,Prefecture,NA,NA,0.0474913436650301
CHN.28.3_1,CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,Bayin'gholin Mongol,Bāyīnguōlèng Měnggǔ,巴音郭愣蒙古自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.0314462414014553
CHN.28.4_1,CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,Börtala Mongol,Bó'ěrtǎlā Měnggǔ,博尔塔拉蒙古自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.175757977942745
CHN.28.5_1,CHN,China,CHN.28_1,Xinjiang Uygur,新疆維吾爾自治區|新疆维吾尔自治区,Changji Hui,Chāngjí Huízú,昌吉回族自治州,Zìzhìzhou,Autonomous Prefecture,NA,NA,0.273615933881093
