year,province,eff,z_score,spatial_lag,local_moran_i,local_p_value,local_z_value,quadrant,cluster,is_significant
2018,河南,0.3710701562547597,-0.597002660082151,-0.5551744927619617,0.33144064898865,0.1354,1.4967515923116546,LL,NS,0
2018,浙江,0.6079819602556331,0.559386733786515,0.07986267349305035,0.04467412007673632,0.8412,0.18502625666330588,HH,NS,0
2018,海南,0.9064950043571234,2.016457729409596,2.174303583079419,4.384391266183473,0.067,2.156811744399586,HH,HH,1
2018,湖北,0.4130352712187702,-0.39216688137742217,-0.4313133731507066,0.169146820444889,0.2649,1.1755399200577428,LL,NS,0
2018,湖南,0.4281556794939887,-0.31836270841032843,-0.025875756503809202,0.008237875922718869,0.9411,0.0740793763226983,LL,NS,0
2018,甘肃,0.4001322464087809,-0.4551477915183152,-0.008735274173236662,0.003975840748255644,0.9835,0.036992826046577214,LL,NS,0
2018,福建,0.4109125185685708,-0.40252824205697757,0.8038027045943772,-0.3235532896410187,0.1074,-1.4398451804074162,LH,NS,0
2018,贵州,0.3454913899152027,-0.7218550887234844,-0.49286408677556354,0.3557764490879935,0.2553,1.1996593203222847,LL,NS,0
2018,辽宁,0.3535199805461939,-0.6826667625337207,-0.7436418726747912,0.5076595897034131,0.1401,1.3226653966735855,LL,NS,0
2018,重庆,0.4638285330337155,-0.14424006536035056,-0.46841104750328205,0.06756364010738367,0.2925,1.1328826638494316,LL,NS,0
2018,陕西,0.3699216684108768,-0.6026085401574569,-0.42276825982974453,0.25476376388091077,0.1746,1.356286112145124,LL,NS,0
2018,青海,0.9846025326725416,2.3977081179504434,-0.5745582906587596,-1.3776230777482383,0.3114,-1.03051123127234,HL,NS,0
2018,黑龙江,0.3595193760240896,-0.6533831338453135,-0.5994471746392156,0.3916686735404897,0.4632,0.8648704041949409,LL,NS,0
2022,上海,0.6389035056978963,0.31025047024301416,0.9183061210135498,0.2849049058714921,0.1314,1.3291963192014364,HH,NS,0
2022,云南,0.293755254690567,-1.0144859173617957,-0.5126917718219568,0.5201185824606422,0.3796,0.9136244534301349,LL,NS,0
2022,内蒙古,0.3851624568931784,-0.6636498737383892,-0.2560641480971912,0.16993693955362912,0.3857,0.880536005004485,LL,NS,0
2022,北京,1.265066650072873,2.7135687530668227,0.08255699840567848,0.22402409122063663,0.9108,0.1499387563106614,HH,NS,0
2022,吉林,0.4343727199038105,-0.4747727003396372,-0.6569756019074687,0.3119140805748674,0.2278,1.1742386669321794,LL,NS,0
2022,四川,0.5871767058676729,0.11171441001539867,-0.30584312964357097,-0.03416708478539462,0.4319,-0.8348637388405045,HL,NS,0
2022,天津,1.007444783973375,1.7247731869046987,0.9500582175587744,1.6386349396438449,0.0984,1.3909105336247993,HH,HH,1
2022,宁夏,0.499909878182166,-0.2232301876420727,-0.6676648771820803,0.14904295581537721,0.2205,1.19922199849881,LL,NS,0
2022,安徽,0.3786534280017262,-0.6886326091145991,0.1511400828415779,-0.10407998958899244,0.6948,-0.39010260050660345,LH,NS,0
2022,山东,0.6526545559417306,0.3630292879615557,-0.06772664436391879,-0.024586755479458947,0.8849,-0.1450247073411946,HL,NS,0
2022,山西,0.3339871557679442,-0.8600691902186907,-0.6939225064687683,0.5968213682131177,0.1267,1.4725505537412285,LL,NS,0
2022,广东,1.016609139072248,1.7599475058617753,-0.026443001750506172,-0.04653829497830189,0.9462,-0.06159117882412198,HL,NS,0
2022,广西,0.3428163333775334,-0.8261813382075266,-0.012745523462127345,0.010530113630095797,0.9799,0.029418988066315415,LL,NS,0
2022,新疆,0.2904995245901567,-1.0269819509347493,0.5712040378094576,-0.5866162371313631,0.4723,-0.8071946922451791,LH,NS,0
2022,江苏,1.013758439169936,1.7490060455480907,0.018063336392244923,0.031592884552805206,0.9702,0.04127939135421934,HH,NS,0
2022,江西,0.4282572931132526,-0.49824472539420794,0.12292786393779685,-0.06124815981098415,0.7568,-0.33426749551600227,LH,NS,0
2022,河北,0.3461327660808853,-0.8134523179492739,0.31220090442341714,-0.25396054936908835,0.3604,-0.9235940821657065,LH,NS,0
2022,河南,0.4231551247900952,-0.517827695939893,-0.5094355965289353,0.26379986118034354,0.1694,1.3780756772662723,LL,NS,0
2022,浙江,0.5808955258420825,0.08760619647900894,0.14011783567254554,0.012275190642142513,0.7306,0.33362945766597263,HH,NS,0
2022,海南,0.906371301709008,1.3368363528435205,1.7599475058617753,2.3527618049323062,0.0671,1.7689747536498504,HH,HH,1
2022,湖北,0.4859713409492087,-0.276728611605087,-0.46948547906137494,0.12992006478940343,0.2169,1.2726906269516736,LL,NS,0
2022,湖南,0.5651480342707433,0.027164704925253347,-0.1705713278693458,-0.004633519790279422,0.6605,-0.45456965962225443,HL,NS,0
2022,甘肃,0.4125362718351546,-0.5585846195603343,-0.14698584089468003,0.08210403001691068,0.7025,0.41072768237758234,LL,NS,0
2022,福建,0.5133121595376036,-0.1717900029195702,0.449769658982192,-0.07726593102968486,0.4598,-0.804903918625793,LH,NS,0
2022,贵州,0.3434866927962318,-0.8236083872737423,-0.41208011024519137,0.339392635026628,0.3594,0.9785338238026189,LL,NS,0
2022,辽宁,0.4084109900601219,-0.574418137072184,-0.6506249640091001,0.37373077975876406,0.2316,1.1609005870455533,LL,NS,0
2022,重庆,0.4646372474099707,-0.35861241059728616,-0.34844360443713895,0.12495620094440964,0.4329,0.8413671110388653,LL,NS,0
2022,陕西,0.3546504219339716,-0.7807601382475173,-0.4183735224107943,0.3266493691965525,0.1755,1.3812744563835029,LL,NS,0
2022,青海,1.001248988942808,1.7009926951792496,-0.49128405349322835,-0.8356705862500331,0.408,-0.8943134982715595,HL,NS,0
2022,黑龙江,0.3671306897275555,-0.7328587949118331,-0.5692112870390132,0.4171514978696248,0.4802,0.8149027290640912,LL,NS,0
