weight_type,effect_type,variable,coef,se,zstat,pvalue,ll,ul
geographic_inv,LR_Direct,ind,.1355576650748036,.1245893711947381,1.088035550503916,.2765794136413111,-.1086330153233752,.3797483454729824
geographic_inv,LR_Direct,lntl,.0750963058445435,.0891781178219666,.8420934157240704,.3997356664925352,-.0996895932955806,.2498822049846676
geographic_inv,LR_Direct,open,.4512540842385841,.1010594744097996,4.465232843075491,7.99817193065e-06,.2531811540988297,.6493270143783385
geographic_inv,LR_Direct,rd,6.393225462077902,2.462811056754691,2.595905781949192,.0094341931000527,1.566204490111677,11.22024643404413
geographic_inv,LR_Direct,urb,-1.012031798808708,.4573613782737118,-2.2127618266076,.0269140703542638,-1.908443628144783,-.1156199694726331
geographic_inv,LR_Indirect,es,1.165589110421493,1.019546152836439,1.143243105943516,.2529376696043883,-.8326846297142965,3.163862850557283
geographic_inv,LR_Indirect,ind,.7433179208774257,.5959347231969668,1.24731433149222,.2122822645565498,-.4246926737254755,1.911328515480327
geographic_inv,LR_Indirect,lntl,.7413000460679875,.3756523804606782,1.973367093159107,.0484537539217616,.0050349096583204,1.477565182477655
geographic_inv,LR_Indirect,open,1.060647114408104,.5223447232673918,2.030550070025598,.0423006570845892,.0368702692894751,2.084423959526733
geographic_inv,LR_Indirect,rd,.4687170971759183,12.26296970843106,.0382221524084549,.9695105587314845,-23.5662618748546,24.50369606920644
geographic_inv,LR_Indirect,urb,-2.85667391678281,1.659339493520621,-1.721572907736803,.0851469144424345,-6.108919562208162,.3955717286425413
geographic_inv,LR_Total,es,1.1550040201221,1.049877213261752,1.100132477905431,.2712744048982471,-.9027175060602113,3.212725546304411
geographic_inv,LR_Total,ind,.8788755859522293,.64386877324823,1.364991784767604,.172255632090338,-.383084020384288,2.140835192288747
geographic_inv,LR_Total,lntl,.8163963519125309,.3422594535187143,2.385314250692834,.0170645375367542,.1455801496474903,1.487212554177571
geographic_inv,LR_Total,open,1.511901198646688,.5541701620189335,2.728225556458294,.0063676051279554,.4257476397828519,2.598054757510524
geographic_inv,LR_Total,rd,6.861942559253821,12.26293965602067,.5595675059760119,.5757744739467885,-17.17297751113469,30.89686262964234
geographic_inv,LR_Total,urb,-3.868705715591518,1.457998388876647,-2.653436207547708,.0079676829672614,-6.726330047307171,-1.011081383875866
