province,上海,云南,内蒙古,北京,吉林,四川,天津,宁夏,安徽,山东,山西,广东,广西,新疆,江苏,江西,河北,河南,浙江,海南,湖北,湖南,甘肃,福建,贵州,辽宁,重庆,陕西,青海,黑龙江
湖北,0.0008061434283825473,0.0004123028355125986,0.00046130505002157224,0.0005304238544963036,0.0003068794129484912,0.0008305997047904949,0.0005357740153954524,0.0004524689286846762,0.001634621760457326,0.0007044474357754203,0.000629664480742342,0.0006076643629173847,0.0005084088273810318,0.00020046572136976537,0.0011101908693171112,0.0019404199053392954,0.006615839634480905,0.0011208581618615198,0.0009179805719731234,0.0004188711899959053,0.0,0.0059120524351172175,0.00045323326439898647,0.0008581573640942799,0.0006004666472564856,0.00042115449860943746,0.0006887731210838936,0.000806885424955931,0.0003882323198640214,0.00027618816670943474
湖南,0.0006420658119340168,0.0004892713586033636,0.00038578925990005925,0.0004284933267597318,0.00026643305141146173,0.0008981105829806379,0.0004201122447695333,0.00039944487208741784,0.0009186311236775269,0.0005043289578118899,0.00048810872436411606,0.0008951143312646845,0.0006899242472842495,0.0001951141062942924,0.0007223324603963124,0.0017598175690265682,0.0029310560143679817,0.0007351699256233092,0.0007105059934526881,0.0005435079598828512,0.0059120524351172175,0.0,0.00042469383875977916,0.0008879255360497684,0.0007975341258678989,0.00036415128201348006,0.0008013588109700473,0.0006787255348530144,0.0003699501693265294,0.00024386968333035678
甘肃,0.0003133076326380986,0.0004577801498198631,0.0006175587951841899,0.00044816343089444134,0.0003078436982596958,0.0008487169149568201,0.00045213193329315634,0.0015587595371921248,0.0004018585603349207,0.0004304334755851833,0.0006919887947322357,0.0002997950780157772,0.0003650700108824209,0.0004553120695737007,0.0003520958714919507,0.000393778897658341,0.000531447483773006,0.0005665632066314056,0.0003143569005463235,0.00040032527398033076,0.00045323326439898647,0.00042469383875977916,0.0,0.00029108684517177623,0.0005432196366607447,0.00029832612154318905,0.0006921594131441028,0.0010210750606316017,0.002676926865942063,0.00028032183804851604
福建,0.0009944381173603344,0.00033161001611461315,0.0003198927393534325,0.0004114631988021322,0.00027248728960284477,0.00041731186274884135,0.00037681134885849467,0.00028840164756971696,0.0008423560252405074,0.0004280992783396771,0.000371102876138094,0.0007314740861006537,0.0004670057007653,0.00016699951623493593,0.0007604562944299126,0.0011687406322899196,0.0005042250118614693,0.0004903697956751674,0.0010750840007443744,0.0004567841665937753,0.0008581573640942799,0.0008879255360497684,0.00029108684517177623,0.0,0.0004237096510265816,0.0004885585764743405,0.0004178367102163761,0.00041666496506915693,0.0002624555761378102,0.0002504374381426577
贵州,0.0003576489490881006,0.0012787889961961975,0.00037532955622122856,0.0003241911173016957,0.0004099859703777528,0.0009778577435777922,0.0003856631328357779,0.00042547004997736887,0.00045773748305098154,0.0003445273266084149,0.0007011781428585436,0.0006595401154455479,0.001189569653602639,0.0003905996528290553,0.0003866643885218934,0.0005985444893689678,0.0003621998184811403,0.0004594175663046075,0.00037564139741385586,0.0006645943104200497,0.0006004666472564856,0.0007975341258678989,0.0005432196366607447,0.0004237096510265816,0.0,0.000248598572677701,0.0015976880503775113,0.0006255693110381042,0.00045762719677406834,0.0003160863542328124
辽宁,0.001542902505819906,0.00022515464309526756,0.0005552980612877988,0.0009593852874040098,0.001825312397827318,0.00030279881915451485,0.0008684670967874609,0.0003510165965032192,0.0005944652362365021,0.0006403838823956034,0.0005191128743349306,0.0002276366395333669,0.00024559340944541795,0.00019730470372993195,0.0004395075323280026,0.0003646907722248082,0.0006632293215040472,0.0004650321013792794,0.000402302950574936,0.00020274196372942552,0.00042115449860943746,0.00036415128201348006,0.00029832612154318905,0.0004885585764743405,0.000248598572677701,0.0,0.00029101976651519404,0.0003880890658920193,0.00027453934654358123,0.001016960527663103
重庆,0.0003936483253182658,0.0009996499410491434,0.0011875318590769918,0.000406097020209712,0.0003417899894560217,0.0019072292392801145,0.0009040800110323077,0.0005328503159200426,0.000531857231455087,0.00040592245986030383,0.0005656783635904603,0.0005166444305506823,0.0016752380354222987,0.0002733394491010418,0.0004228483106671324,0.0008582432204897285,0.0004468565657690533,0.0005811662061097168,0.00039419116862447604,0.00047591411285232614,0.0006887731210838936,0.0008013588109700473,0.0006921594131441028,0.0004178367102163761,0.0015976880503775113,0.00029101976651519404,0.0,0.0010895654587251466,0.0005823441569760018,0.0003874787144799372
陕西,0.0004721935586083092,0.0005248061345539989,0.000950937491677377,0.0006403328321082425,0.00036238944553858467,0.0008530930220245153,0.0007056752763423767,0.0009786408261716931,0.0006936518916428519,0.000652585967058995,0.0010424674402384358,0.00038950839253826236,0.0006709757466084349,0.00028099699534576744,0.0005358757384377142,0.0012811121147511405,0.0008016454951501554,0.0011684585461136454,0.0004536836721267189,0.00034220595675360375,0.000806885424955931,0.0006787255348530144,0.0010210750606316017,0.00041666496506915693,0.0006255693110381042,0.0003880890658920193,0.0010895654587251466,0.0,0.0007392296336793946,0.00035538921207279184
青海,0.0002797651713514902,0.000420488659238658,0.0005398304881315319,0.00039672030591567906,0.0002698461809340553,0.0007323084552765473,0.0003924948397430567,0.0018444124145766878,0.0003487558565460572,0.00037513192175295474,0.0005586664818814222,0.00027406503686482915,0.0003292159020337649,0.0004048401315427253,0.0003110266224782043,0.00034117141546220205,0.0004551342829187046,0.00046904197135240716,0.00028132661126996963,0.0005560864257123232,0.0003882323198640214,0.0003699501693265294,0.002676926865942063,0.0002624555761378102,0.00045762719677406834,0.00027453934654358123,0.0005823441569760018,0.0007392296336793946,0.0,0.00025067211584706725
黑龙江,0.00033671888416878496,0.00384230101657829,0.0005297818262080214,0.0005211092632644358,0.002519973245030766,0.0002181785527732857,0.0007527821086726295,0.0003042071297643207,0.0003331353334010598,0.0003956592013411424,0.0005698848914790411,0.00018601393148190982,0.0003238520496966147,0.00024363643764152332,0.0003067624513411249,0.00035355952167769115,0.00040525541785731904,0.0003218856563854146,0.0002898360203878917,0.0001925408484971978,0.00027618816670943474,0.00024386968333035678,0.00028032183804851604,0.0002504374381426577,0.0003160863542328124,0.001016960527663103,0.0003874787144799372,0.00035538921207279184,0.00025067211584706725,0.0
